"Datum";"VertrekHalteCode";"VertrekHalteNaam";"VertrekLat";"VertrekLon";"AantalReizen"
"9/21/2020 12:00:00 AM";"00151";"Tulastraat";"4.96584458";"52.31985374";"270"
"9/21/2020 12:00:00 AM";"00152";"Florijn";"4.95859163";"52.31758973";"303"
"9/21/2020 12:00:00 AM";"00153";"Florijn";"4.95971907";"52.31778255";"156"
"9/21/2020 12:00:00 AM";"00157";"Dolingadreef";"4.94847023";"52.31925132";"107"
"9/21/2020 12:00:00 AM";"00158";"Dolingadreef";"4.94901581";"52.31895674";"81"
"9/21/2020 12:00:00 AM";"00167";"Hogevecht";"4.95956435";"52.30947729";"32"
"9/21/2020 12:00:00 AM";"00168";"Hogevecht";"4.95997517";"52.30945181";"83"
"9/21/2020 12:00:00 AM";"00169";"Huigenbos";"4.96076438";"52.30666844";"16"
"9/21/2020 12:00:00 AM";"00170";"Huigenbos";"4.96083553";"52.30689339";"64"
"9/21/2020 12:00:00 AM";"00171";"Maasdrielhof";"4.96483898";"52.30220714";"11"
"9/21/2020 12:00:00 AM";"00173";"Holendrechtplein";"4.96309454";"52.29910910";"199"
"9/21/2020 12:00:00 AM";"00174";"Maasdrielhof";"4.96548788";"52.30180501";"94"
"9/21/2020 12:00:00 AM";"00177";"Nelson Mandelapark";"4.96435995";"52.31095055";"33"
"9/21/2020 12:00:00 AM";"00178";"Nelson Mandelapark";"4.96403676";"52.31101231";"39"
"9/21/2020 12:00:00 AM";"00179";"Kelbergen";"4.97179997";"52.31351146";"76"
"9/21/2020 12:00:00 AM";"00180";"Kelbergen";"4.97143303";"52.31354612";"100"
"9/21/2020 12:00:00 AM";"00186";"Geinbrug";"5.01312849";"52.30442792";"13"
"9/21/2020 12:00:00 AM";"00197";"Annie Romeinplein";"4.97162041";"52.32173463";"124"
"9/21/2020 12:00:00 AM";"00198";"Annie Romeinplein";"4.96998049";"52.32143226";"290"
"9/21/2020 12:00:00 AM";"00199";"Station Ganzenhoef";"4.97329456";"52.32308866";"133"
"9/21/2020 12:00:00 AM";"00200";"Station Ganzenhoef";"4.97508507";"52.32297807";"93"
"9/21/2020 12:00:00 AM";"00205";"Station Holendrecht";"4.95865657";"52.29716971";"183"
"9/21/2020 12:00:00 AM";"00206";"Rhenenhof";"4.97003839";"52.29808222";"19"
"9/21/2020 12:00:00 AM";"00209";"Hakfort";"4.95576628";"52.30798950";"10"
"9/21/2020 12:00:00 AM";"00211";"Station Holendrecht";"4.95889207";"52.29707170";"53"
"9/21/2020 12:00:00 AM";"00235";"Station Reigersbos";"4.97374898";"52.29632465";"70"
"9/21/2020 12:00:00 AM";"00238";"Anton de Komplein";"4.95413359";"52.31603659";"387"
"9/21/2020 12:00:00 AM";"00239";"Anton de Komplein";"4.95597669";"52.31652866";"818"
"9/21/2020 12:00:00 AM";"00250";"Station Diemen Zuid";"4.95668889";"52.33081280";"75"
"9/21/2020 12:00:00 AM";"00251";"Station Diemen Zuid";"4.95681979";"52.33093012";"47"
"9/21/2020 12:00:00 AM";"00252";"Tarwekamp";"4.95487876";"52.33290035";"31"
"9/21/2020 12:00:00 AM";"00253";"Tarwekamp";"4.95472987";"52.33312450";"16"
"9/21/2020 12:00:00 AM";"00256";"Kruidenommegang";"4.93928931";"52.32793505";"15"
"9/21/2020 12:00:00 AM";"00257";"Kruidenommegang";"4.93939127";"52.32800734";"15"
"9/21/2020 12:00:00 AM";"00295";"Dalsteindreef";"4.94234237";"52.32482782";"41"
"9/21/2020 12:00:00 AM";"00296";"Dalsteindreef";"4.94241589";"52.32481012";"18"
"9/21/2020 12:00:00 AM";"00305";"Leusdenhof";"4.97849180";"52.30981383";"94"
"9/21/2020 12:00:00 AM";"00306";"Leusdenhof";"4.97837367";"52.30990330";"25"
"9/21/2020 12:00:00 AM";"00307";"Leerdamhof";"4.97402711";"52.30740757";"27"
"9/21/2020 12:00:00 AM";"00314";"Leerdamhof";"4.97526283";"52.30538963";"11"
"9/21/2020 12:00:00 AM";"00330";"Middenweg";"4.93455629";"52.35044932";"43"
"9/21/2020 12:00:00 AM";"00332";"Schoonhovendreef";"4.97449053";"52.29381965";"33"
"9/21/2020 12:00:00 AM";"00334";"Scherpenzeelstraat";"4.97740256";"52.29276921";"31"
"9/21/2020 12:00:00 AM";"00336";"Schaarsbergenstraat";"4.98158109";"52.29265779";"41"
"9/21/2020 12:00:00 AM";"00338";"Staverdenplein";"4.98602093";"52.29282573";"38"
"9/21/2020 12:00:00 AM";"00339";"Staverdenplein";"4.98584439";"52.29289703";"12"
"9/21/2020 12:00:00 AM";"00344";"W. Gertenbachstraat";"4.98929405";"52.29888557";"43"
"9/21/2020 12:00:00 AM";"00345";"Station Gein";"4.98911240";"52.29625153";"12"
"9/21/2020 12:00:00 AM";"00346";"Station Gein";"4.98935990";"52.29644111";"91"
"9/21/2020 12:00:00 AM";"00347";"Haardstee";"4.95104297";"52.31116284";"10"
"9/21/2020 12:00:00 AM";"00349";"Woudrichemstraat";"4.98905625";"52.29433694";"21"
"9/21/2020 12:00:00 AM";"00351";"Dostojevskisingel";"4.94525272";"52.32275356";"77"
"9/21/2020 12:00:00 AM";"00352";"Dostojevskisingel";"4.94457408";"52.32314649";"201"
"9/21/2020 12:00:00 AM";"00364";"Boven Rijkersloot";"4.95497934";"52.33462636";"28"
"9/21/2020 12:00:00 AM";"00365";"Boven Rijkersloot";"4.95544506";"52.33501454";"12"
"9/21/2020 12:00:00 AM";"00370";"Plataanstraat";"4.94100436";"52.33244440";"39"
"9/21/2020 12:00:00 AM";"00371";"Plataanstraat";"4.94103424";"52.33239059";"26"
"9/21/2020 12:00:00 AM";"00420";"Wamelstraat";"4.98556075";"52.30157827";"27"
"9/21/2020 12:00:00 AM";"00421";"Veenendaalplein";"4.98085559";"52.30147232";"11"
"9/21/2020 12:00:00 AM";"00422";"Veenendaalplein";"4.98041495";"52.30156069";"49"
"9/21/2020 12:00:00 AM";"00432";"Diemerbrug";"4.96142958";"52.33824484";"15"
"9/21/2020 12:00:00 AM";"00433";"Diemerbrug";"4.96098811";"52.33837807";"260"
"9/21/2020 12:00:00 AM";"00434";"Bijlmerplein";"4.95032022";"52.31457553";"178"
"9/21/2020 12:00:00 AM";"00436";"Industrieweg";"4.94609590";"52.33533058";"32"
"9/21/2020 12:00:00 AM";"00437";"Industrieweg";"4.94540223";"52.33574143";"17"
"9/21/2020 12:00:00 AM";"00441";"Muiderpoortstation";"4.93254137";"52.36088532";"411"
"9/21/2020 12:00:00 AM";"00442";"Beukenhorst";"4.96005659";"52.33759278";"125"
"9/21/2020 12:00:00 AM";"00443";"Beukenhorst";"4.96005866";"52.33737708";"24"
"9/21/2020 12:00:00 AM";"00444";"Linnaeusstraat";"4.92490296";"52.35991203";"165"
"9/21/2020 12:00:00 AM";"00453";"Diemen Sniep";"4.96964866";"52.33644962";"219"
"9/21/2020 12:00:00 AM";"00464";"Hogeschool InHolland";"4.95958754";"52.32687769";"31"
"9/21/2020 12:00:00 AM";"00465";"Hogeschool InHolland";"4.95988065";"52.32690571";"98"
"9/21/2020 12:00:00 AM";"00492";"Science Park Aer";"4.95269454";"52.35520888";"133"
"9/21/2020 12:00:00 AM";"00494";"Science Park Aqua";"4.95416922";"52.35601419";"12"
"9/21/2020 12:00:00 AM";"00497";"Science Park Aqua";"4.95413917";"52.35608598";"68"
"9/21/2020 12:00:00 AM";"00506";"Science Park Terra";"4.95831008";"52.35434856";"52"
"9/21/2020 12:00:00 AM";"00507";"Science Park Terra";"4.95772497";"52.35413972";"94"
"9/21/2020 12:00:00 AM";"00509";"Arent Krijtsstraat";"4.95549045";"52.33940072";"165"
"9/21/2020 12:00:00 AM";"00511";"Station Duivendrecht";"4.93682938";"52.32314422";"112"
"9/21/2020 12:00:00 AM";"00512";"Middenweg";"4.93389832";"52.35020413";"88"
"9/21/2020 12:00:00 AM";"00515";"Station Duivendrecht";"4.93669692";"52.32318866";"61"
"9/21/2020 12:00:00 AM";"00525";"Provincialeweg";"4.97190238";"52.32765855";"11"
"9/21/2020 12:00:00 AM";"00529";"Station Science Park";"4.94782063";"52.35230583";"191"
"9/21/2020 12:00:00 AM";"00538";"Station Science Park";"4.94808393";"52.35239669";"42"
"9/21/2020 12:00:00 AM";"00552";"Kraaienneststation";"4.98156548";"52.31686183";"173"
"9/21/2020 12:00:00 AM";"00553";"Kraaienneststation";"4.98073727";"52.31601414";"238"
"9/21/2020 12:00:00 AM";"00554";"Science Park";"4.95088162";"52.35447420";"28"
"9/21/2020 12:00:00 AM";"00557";"C. Mac Gillavrylaan";"4.94421459";"52.35772097";"11"
"9/21/2020 12:00:00 AM";"00560";"Station Bijlmer ArenA";"4.94747867";"52.31125750";"436"
"9/21/2020 12:00:00 AM";"00561";"Station Bijlmer ArenA";"4.94741931";"52.31132918";"523"
"9/21/2020 12:00:00 AM";"00562";"Station Bijlmer ArenA";"4.94736012";"52.31138289";"499"
"9/21/2020 12:00:00 AM";"00568";"Station Bijlmer ArenA";"4.94762664";"52.31112323";"82"
"9/21/2020 12:00:00 AM";"00602";"Van Houtenlaan";"5.03690045";"52.30376371";"29"
"9/21/2020 12:00:00 AM";"00603";"V. Houten Ind.park";"5.03580865";"52.30648376";"19"
"9/21/2020 12:00:00 AM";"00604";"V. Houten Ind.park";"5.03564780";"52.30642935";"25"
"9/21/2020 12:00:00 AM";"00652";"Casparuslaan";"5.03517099";"52.30924110";"57"
"9/21/2020 12:00:00 AM";"00665";"Station Weesp";"5.04383463";"52.31145059";"65"
"9/21/2020 12:00:00 AM";"00678";"J.H.Leopoldhof";"5.03893011";"52.31230806";"21"
"9/21/2020 12:00:00 AM";"00901";"Stammerkamp";"4.98292612";"52.33334103";"33"
"9/21/2020 12:00:00 AM";"00902";"Stammerkamp";"4.98344083";"52.33320797";"17"
"9/21/2020 12:00:00 AM";"00970";"Diemen Noord";"4.98591323";"52.34697657";"15"
"9/21/2020 12:00:00 AM";"00972";"Oude Waelweg";"4.97106499";"52.35127535";"33"
"9/21/2020 12:00:00 AM";"00974";"Buytenweg";"4.97046856";"52.34914317";"36"
"9/21/2020 12:00:00 AM";"00975";"Station Diemen";"4.96742618";"52.34494414";"33"
"9/21/2020 12:00:00 AM";"00977";"Klipperweg";"4.98256340";"52.34899639";"34"
"9/21/2020 12:00:00 AM";"00978";"Tureluurweg";"4.97903855";"52.35086272";"71"
"9/21/2020 12:00:00 AM";"00980";"Zeezigt";"4.97580794";"52.35262211";"60"
"9/21/2020 12:00:00 AM";"00985";"Winkelcentrum";"4.96422695";"52.34186794";"27"
"9/21/2020 12:00:00 AM";"00990";"Martin L.Kinglaan";"4.96527201";"52.34307603";"115"
"9/21/2020 12:00:00 AM";"00991";"Station Diemen";"4.96784657";"52.34549388";"93"
"9/21/2020 12:00:00 AM";"00994";"Burg. Bickerstraat";"4.96278104";"52.34115273";"141"
"9/21/2020 12:00:00 AM";"00998";"Vinkenbrug";"4.97878537";"52.33371328";"63"
"9/21/2020 12:00:00 AM";"00999";"Vinkenbrug";"4.97831599";"52.33370267";"38"
"9/21/2020 12:00:00 AM";"01001";"Hilversumstraat";"4.95884418";"52.39025625";"153"
"9/21/2020 12:00:00 AM";"01002";"Hilversumstraat";"4.95898142";"52.38973546";"202"
"9/21/2020 12:00:00 AM";"01005";"Volendammerweg";"4.95680438";"52.39306199";"400"
"9/21/2020 12:00:00 AM";"01006";"Purmerweg";"4.94847513";"52.39002955";"96"
"9/21/2020 12:00:00 AM";"01007";"Purmerweg";"4.94871052";"52.38999448";"11"
"9/21/2020 12:00:00 AM";"01058";"Purmerplein";"4.94586747";"52.39078382";"56"
"9/21/2020 12:00:00 AM";"01059";"Purmerplein";"4.94569441";"52.39045962";"17"
"9/21/2020 12:00:00 AM";"01060";"Wervershoofstraat";"4.94038537";"52.39249788";"93"
"9/21/2020 12:00:00 AM";"01062";"Nieuwe Purmerweg";"4.93413606";"52.39448737";"67"
"9/21/2020 12:00:00 AM";"01065";"Het Breed";"4.93189530";"52.39809181";"14"
"9/21/2020 12:00:00 AM";"01067";"Ilperveldstraat";"4.94464975";"52.39503942";"35"
"9/21/2020 12:00:00 AM";"01069";"De Egmondenstraat";"4.94948278";"52.39361036";"163"
"9/21/2020 12:00:00 AM";"01070";"De Egmondenstraat";"4.94809704";"52.39409057";"12"
"9/21/2020 12:00:00 AM";"01071";"Waterlandplein";"4.95393688";"52.39183820";"416"
"9/21/2020 12:00:00 AM";"01076";"Waterlandplein";"4.95247364";"52.39274059";"72"
"9/21/2020 12:00:00 AM";"01077";"Dijkmanshuizenstraat";"4.95440778";"52.39627083";"225"
"9/21/2020 12:00:00 AM";"01078";"Dijkmanshuizenstraat";"4.95475323";"52.39549915";"98"
"9/21/2020 12:00:00 AM";"01091";"Beemsterstraat";"4.95105959";"52.39759770";"239"
"9/21/2020 12:00:00 AM";"01093";"Th. Weeversweg";"4.94450045";"52.39822048";"21"
"9/21/2020 12:00:00 AM";"01100";"Bakkerswaal";"4.93759657";"52.40239170";"15"
"9/21/2020 12:00:00 AM";"01101";"Bakkerswaal";"4.93728965";"52.40222876";"62"
"9/21/2020 12:00:00 AM";"01103";"Amerbos";"4.94140690";"52.40340373";"14"
"9/21/2020 12:00:00 AM";"01104";"Amerbos";"4.94255700";"52.40301260";"39"
"9/21/2020 12:00:00 AM";"01106";"Spelderholt";"4.94423483";"52.40127528";"26"
"9/21/2020 12:00:00 AM";"01107";"Spelderholt";"4.94419255";"52.40109537";"79"
"9/21/2020 12:00:00 AM";"01108";"J. Drijverweg";"4.94437079";"52.39943333";"97"
"9/21/2020 12:00:00 AM";"01109";"J. Drijverweg";"4.94420701";"52.39964842";"90"
"9/21/2020 12:00:00 AM";"01110";"Rode Kruisstraat";"4.92847908";"52.39455548";"200"
"9/21/2020 12:00:00 AM";"01111";"Rode Kruisstraat";"4.92881363";"52.39488033";"92"
"9/21/2020 12:00:00 AM";"01112";"Waddenweg";"4.92695639";"52.39263520";"52"
"9/21/2020 12:00:00 AM";"01116";"Merelstraat";"4.92492850";"52.38986809";"44"
"9/21/2020 12:00:00 AM";"01117";"Merelstraat";"4.92505977";"52.38995848";"55"
"9/21/2020 12:00:00 AM";"01119";"Hamerstraat";"4.92267460";"52.38626421";"17"
"9/21/2020 12:00:00 AM";"01122";"Havikslaan";"4.91829259";"52.38532121";"56"
"9/21/2020 12:00:00 AM";"01125";"Valkenweg";"4.91377809";"52.38304734";"43"
"9/21/2020 12:00:00 AM";"01127";"Spreeuwenpark";"4.91429852";"52.38520646";"17"
"9/21/2020 12:00:00 AM";"01131";"Hagedoornplein";"4.91334878";"52.38748554";"36"
"9/21/2020 12:00:00 AM";"01137";"Bundlaan";"4.90248304";"52.38843021";"14"
"9/21/2020 12:00:00 AM";"01151";"Mosplein";"4.91407704";"52.39357310";"164"
"9/21/2020 12:00:00 AM";"01155";"Mosplein";"4.91358361";"52.39300490";"154"
"9/21/2020 12:00:00 AM";"01156";"Sneeuwbalstraat";"4.91395944";"52.39633184";"127"
"9/21/2020 12:00:00 AM";"01158";"Sneeuwbalstraat";"4.91413517";"52.39638647";"46"
"9/21/2020 12:00:00 AM";"01166";"Barkpad";"4.91174689";"52.40262332";"33"
"9/21/2020 12:00:00 AM";"01167";"Tjalkstraat";"4.91007632";"52.40492643";"300"
"9/21/2020 12:00:00 AM";"01168";"Tjalkstraat";"4.91116991";"52.40572174";"95"
"9/21/2020 12:00:00 AM";"01171";"Voordek";"4.91677702";"52.41048960";"130"
"9/21/2020 12:00:00 AM";"01172";"Voordek";"4.91743292";"52.41100450";"88"
"9/21/2020 12:00:00 AM";"01173";"Tussendek";"4.91923925";"52.41253056";"128"
"9/21/2020 12:00:00 AM";"01174";"Tussendek";"4.91996775";"52.41313560";"138"
"9/21/2020 12:00:00 AM";"01175";"Staghof";"4.92253391";"52.41370293";"15"
"9/21/2020 12:00:00 AM";"01176";"Staghof";"4.92294855";"52.41340796";"53"
"9/21/2020 12:00:00 AM";"01177";"Masthof";"4.92557694";"52.41224085";"46"
"9/21/2020 12:00:00 AM";"01178";"Masthof";"4.92600624";"52.41194593";"159"
"9/21/2020 12:00:00 AM";"01179";"Grootzeil";"4.92427558";"52.40878453";"38"
"9/21/2020 12:00:00 AM";"01180";"Grootzeil";"4.92316491";"52.40818700";"163"
"9/21/2020 12:00:00 AM";"01188";"Barkpad";"4.91148172";"52.40268517";"111"
"9/21/2020 12:00:00 AM";"01189";"Pinksterbloemstraat";"4.91221693";"52.39852684";"185"
"9/21/2020 12:00:00 AM";"01191";"Pinksterbloemstraat";"4.91203754";"52.39881372";"71"
"9/21/2020 12:00:00 AM";"01194";"Slijperweg";"4.90768400";"52.39921860";"88"
"9/21/2020 12:00:00 AM";"01203";"Meteorensingel";"4.89157478";"52.41021609";"12"
"9/21/2020 12:00:00 AM";"01204";"Meteorensingel";"4.89107380";"52.41033083";"79"
"9/21/2020 12:00:00 AM";"01205";"Maanstraat";"4.88734967";"52.41214866";"13"
"9/21/2020 12:00:00 AM";"01206";"Maanstraat";"4.88683437";"52.41222737";"127"
"9/21/2020 12:00:00 AM";"01209";"Meteorenweg";"4.88130901";"52.41472045";"178"
"9/21/2020 12:00:00 AM";"01210";"Kometensingel";"4.88262603";"52.41652359";"70"
"9/21/2020 12:00:00 AM";"01212";"Oostzanerdijk";"4.88149588";"52.42023965";"24"
"9/21/2020 12:00:00 AM";"01213";"Oostzanerdijk";"4.88083286";"52.42037163";"145"
"9/21/2020 12:00:00 AM";"01214";"Bovenkruier";"4.88405513";"52.42011573";"36"
"9/21/2020 12:00:00 AM";"01215";"Bovenkruier";"4.88414138";"52.42028686";"196"
"9/21/2020 12:00:00 AM";"01216";"Petmolen";"4.88552082";"52.41790200";"21"
"9/21/2020 12:00:00 AM";"01219";"Petmolen";"4.88623439";"52.41719500";"100"
"9/21/2020 12:00:00 AM";"01222";"Standerdmolen";"4.89218393";"52.41620440";"53"
"9/21/2020 12:00:00 AM";"01224";"Appelweg";"4.89561599";"52.41555361";"13"
"9/21/2020 12:00:00 AM";"01226";"Druivenstraat";"4.89870428";"52.41274426";"16"
"9/21/2020 12:00:00 AM";"01227";"Druivenstraat";"4.89810627";"52.41232837";"23"
"9/21/2020 12:00:00 AM";"01228";"Ananasplein";"4.89555645";"52.41032256";"17"
"9/21/2020 12:00:00 AM";"01229";"Ananasplein";"4.89611082";"52.41069335";"16"
"9/21/2020 12:00:00 AM";"01237";"Beemsterstraat";"4.95210741";"52.39712521";"102"
"9/21/2020 12:00:00 AM";"01277";"Statenjachtstraat";"4.91364478";"52.40790666";"279"
"9/21/2020 12:00:00 AM";"01278";"Statenjachtstraat";"4.91380643";"52.40790731";"151"
"9/21/2020 12:00:00 AM";"01305";"Station Noord";"4.93215715";"52.40264056";"23"
"9/21/2020 12:00:00 AM";"01314";"Station Noord";"4.93342661";"52.40207921";"329"
"9/21/2020 12:00:00 AM";"01315";"Station Noord";"4.93339740";"52.40206112";"445"
"9/21/2020 12:00:00 AM";"01316";"Station Noord";"4.93336820";"52.40204304";"53"
"9/21/2020 12:00:00 AM";"01339";"G.J. Scheurleerweg";"4.92911695";"52.40391408";"24"
"9/21/2020 12:00:00 AM";"01340";"G.J. Scheurleerweg";"4.92914820";"52.40373445";"20"
"9/21/2020 12:00:00 AM";"01346";"Nageljongenstraat";"4.89894497";"52.40824245";"274"
"9/21/2020 12:00:00 AM";"01347";"Nageljongenstraat";"4.89978361";"52.40815603";"69"
"9/21/2020 12:00:00 AM";"01351";"Oosterlengte";"4.92232257";"52.40582894";"152"
"9/21/2020 12:00:00 AM";"01352";"Oosterlengte";"4.92206974";"52.40611555";"42"
"9/21/2020 12:00:00 AM";"01353";"BovenIJ ziekenhuis";"4.92002004";"52.40538848";"66"
"9/21/2020 12:00:00 AM";"01354";"BovenIJ ziekenhuis";"4.92010489";"52.40570338";"64"
"9/21/2020 12:00:00 AM";"01359";"Molenwijk";"4.89361832";"52.41807082";"209"
"9/21/2020 12:00:00 AM";"01360";"Buiksloterwegveer";"4.90574018";"52.38338343";"26"
"9/21/2020 12:00:00 AM";"01361";"Molenwijk";"4.89363353";"52.41802595";"97"
"9/21/2020 12:00:00 AM";"01362";"Molenwijk";"4.89364883";"52.41797209";"87"
"9/21/2020 12:00:00 AM";"01363";"Buikslotermeerplein";"4.93968364";"52.39943369";"234"
"9/21/2020 12:00:00 AM";"01364";"Buikslotermeerplein";"4.93887054";"52.39992493";"121"
"9/21/2020 12:00:00 AM";"01365";"Atat?rk";"4.89794256";"52.40319625";"35"
"9/21/2020 12:00:00 AM";"01366";"Atat?rk";"4.89776534";"52.40327640";"154"
"9/21/2020 12:00:00 AM";"01369";"Pomonastraat";"4.89546974";"52.40886620";"28"
"9/21/2020 12:00:00 AM";"01370";"Pomonastraat";"4.89547014";"52.40883025";"144"
"9/21/2020 12:00:00 AM";"01374";"Buiksloterwegveer";"4.90562327";"52.38332903";"30"
"9/21/2020 12:00:00 AM";"01388";"Liergouw";"4.97048749";"52.38308071";"59"
"9/21/2020 12:00:00 AM";"01389";"Liergouw";"4.97076402";"52.38335131";"25"
"9/21/2020 12:00:00 AM";"01402";"Floraweg";"4.90614362";"52.39899665";"42"
"9/21/2020 12:00:00 AM";"01404";"Distelweg";"4.90231681";"52.39422658";"61"
"9/21/2020 12:00:00 AM";"01411";"Meidoornplein";"4.91170297";"52.38754185";"33"
"9/21/2020 12:00:00 AM";"01414";"Olof Palmeplein";"4.94012168";"52.39679298";"465"
"9/21/2020 12:00:00 AM";"01415";"Olof Palmeplein";"4.94016685";"52.39668530";"77"
"9/21/2020 12:00:00 AM";"01416";"Olof Palmeplein";"4.93984327";"52.39672002";"14"
"9/21/2020 12:00:00 AM";"01417";"Johan v.Hasseltweg";"4.92309870";"52.38784770";"83"
"9/21/2020 12:00:00 AM";"01420";"Fluitschipstraat";"4.91601215";"52.40363799";"18"
